h_geoid,w_geoid,count
51059491502,51059440201,72
51059491502,51059440202,44
51059491502,51059440300,1
51059491502,51059440501,1
51059491502,51059440502,38
51059491502,51059440600,4
51059491502,51059440701,1
51059491502,51059440800,4
51059491502,51059450100,2
51059491502,51059450300,1
51059491502,51059450400,4
51059491502,51059450601,24
51059491502,51059450701,4
51059491502,51059450702,8
51059491502,51059451501,5
51059491502,51059451502,5
51059491502,51059451601,1
51059491502,51059451900,3
51059491502,51059452000,7
51059491502,51059452101,1
51059491502,51059452200,6
51059491502,51059452400,1
51059491502,51059452501,258
51059491502,51059452600,2
51059491502,51059452801,6
51059491502,51059460400,32
51059491502,51059460501,30
51059491502,51059460502,2
51059491502,51059460600,1
51059491502,51059460702,6
51059491502,51059460800,11
51059491502,51059460900,4
51059491502,51059461000,5
51059491502,51059461100,2
51059491502,51059461201,1
51059491502,51059461202,41
51059491502,51059461500,1
51059491502,51059461601,11
51059491502,51059461602,12
51059491502,51059461700,5
51059491502,51059461801,1
51059491502,51059461802,16
51059491502,51059470100,4
51059491502,51059470300,5
51059491502,51059470400,5
51059491502,51059470500,5
51059491502,51059470700,3
51059491502,51059471100,4
51059491502,51059471201,2
51059491502,51059471202,30
51059491502,51059471301,3
51059491502,51059471303,1
51059491502,51059471304,2
51059491502,51059480201,4
51059491502,51059480202,143
51059491502,51059480203,7
51059491502,51059480300,6
51059491502,51059480401,2
51059491502,51059480402,1
51059491502,51059480501,4
51059491502,51059480505,1
51059491502,51059480801,2
51059491502,51059480802,11
51059491502,51059480901,10
51059491502,51059480902,20
51059491502,51059480903,18
51059491502,51059481101,29
51059491502,51059481105,3
51059491502,51059481201,8
51059491502,51059481202,20
51059491502,51059481600,4
51059491502,51059481702,7
51059491502,51059481900,25
51059491502,51059482002,1
51059491502,51059482201,1
51059491502,51059482202,22
51059491502,51059482203,79
51059491502,51059482301,18
51059491502,51059482303,1
51059491502,51059482400,32
51059491502,51059482501,111
51059491502,51059482503,1
51059491502,51059482601,7
51059491502,51059482602,17
51059491502,51059490101,47
51059491502,51059490103,141
51059491502,51059490501,2
51059491502,51059490502,1
51059491502,51059491103,3
51059491502,51059491201,7
51059491502,51059491202,7
51059491502,51059491301,8
51059491502,51059491302,1
51059491502,51059491303,7
51059491502,51059491401,5
51059491502,51059491405,1
51059491502,51059491501,1
51059491502,51059491502,92
51059491502,51059491601,14
51059491502,51059491701,44
51059491502,51059491702,39
51059491502,51059491703,61
51059491502,51059491704,6
51059491502,51059491705,1
51059491502,51059491801,13
51059491502,51059491802,12
51059491502,51059491803,7
51059491502,51059492100,1
51059491502,51059492201,1
51059491502,51059492202,2
51059491502,51059492203,1
51059491502,51059492500,4
51059491502,51059980100,5
51059491502,51600300100,16
51059491502,51600300200,19
51059491502,51600300300,19
51059491502,51600300400,12
51059491502,51600300500,13
51059491601,51059415100,1
51059491601,51059415500,1
51059491601,51059420100,1
51059491601,51059420201,1
51059491601,51059420202,1
51059491601,51059420400,2
51059491601,51059420600,1
51059491601,51059421001,1
51059491601,51059421002,11
51059491601,51059421101,1
51059491601,51059421103,2
51059491601,51059421400,3
51059491601,51059421500,4
51059491601,51059421900,2
51059491601,51059422000,1
51059491601,51059422102,4
51059491601,51059422302,6
51059491601,51059430101,1
51059491601,51059430202,3
51059491601,51059430400,10
51059491601,51059430600,5
51059491601,51059430801,2
51059491601,51059430901,2
51059491601,51059431001,5
51059491601,51059431600,2
51059491601,51059431802,2
51059491601,51059432000,1
51059491601,51059432201,3
51059491601,51059432202,4
51059491601,51059432300,2
51059491601,51059432500,1
51059491601,51059432702,1
51059491601,51059432800,19
51059491601,51059440100,3
51059491601,51059440201,25
51059491601,51059440202,25
51059491601,51059440501,1
51059491601,51059440502,16
51059491601,51059440800,5
51059491601,51059450100,3
51059491601,51059450300,4
51059491601,51059450400,3
51059491601,51059450601,11
51059491601,51059450701,6
51059491601,51059450702,10
51059491601,51059450800,3
51059491601,51059451000,1
51059491601,51059451300,1
51059491601,51059451400,3
51059491601,51059451501,2
51059491601,51059451502,1
51059491601,51059452000,6
51059491601,51059452101,7
51059491601,51059452200,4
51059491601,51059452501,131
51059491601,51059452502,1
51059491601,51059452600,7
51059491601,51059452801,6
51059491601,51059460200,1
51059491601,51059460400,17
51059491601,51059460501,15
51059491601,51059460502,5
51059491601,51059460600,1
51059491601,51059460702,7
51059491601,51059460800,11
51059491601,51059460900,2
51059491601,51059461000,2
51059491601,51059461100,3
51059491601,51059461201,2
51059491601,51059461202,19
51059491601,51059461602,12
51059491601,51059461700,3
51059491601,51059461802,7
51059491601,51059470500,3
51059491601,51059470600,4
51059491601,51059470700,5
51059491601,51059470800,2
51059491601,51059470900,2
51059491601,51059471201,4
51059491601,51059471202,12
51059491601,51059471301,2
51059491601,51059471402,1
51059491601,51059480201,2
51059491601,51059480202,84
51059491601,51059480203,19
51059491601,51059480300,7
51059491601,51059480501,2
51059491601,51059480504,1
51059491601,51059480801,3
51059491601,51059480802,11
51059491601,51059480901,3
51059491601,51059480902,15
51059491601,51059480903,9
51059491601,51059481000,1
51059491601,51059481101,15
51059491601,51059481103,1
51059491601,51059481105,1
51059491601,51059481106,6
51059491601,51059481201,3
51059491601,51059481202,11
51059491601,51059481701,2
51059491601,51059481702,4
51059491601,51059481900,8
51059491601,51059482001,1
51059491601,51059482201,1
51059491601,51059482202,30
51059491601,51059482203,23
51059491601,51059482301,21
51059491601,51059482303,2
51059491601,51059482400,14
51059491601,51059482501,86
51059491601,51059482502,1
51059491601,51059482503,9
51059491601,51059482601,41
51059491601,51059482602,18
51059491601,51059490101,45
51059491601,51059490103,126
51059491601,51059490501,4
51059491601,51059491102,2
51059491601,51059491201,3
51059491601,51059491202,13
51059491601,51059491301,11
51059491601,51059491303,6
51059491601,51059491401,14
51059491601,51059491502,1
51059491601,51059491601,71
51059491601,51059491602,4
51059491601,51059491701,27
51059491601,51059491702,18
51059491601,51059491703,48
51059491601,51059491704,4
51059491601,51059491705,2
51059491601,51059491801,17
51059491601,51059491802,3
51059491601,51059491803,13
51059491601,51059492100,1
51059491601,51059492202,1
51059491601,51059492500,1
51059491601,51059980100,1
51059491601,51600300100,12
51059491601,51600300200,21
51059491601,51600300300,20
51059491601,51600300400,18
51059491601,51600300500,5
51059491602,51059415100,1
51059491602,51059415300,2
51059491602,51059415401,1
51059491602,51059415500,3
51059491602,51059415900,1
51059491602,51059416100,3
51059491602,51059421001,3
51059491602,51059421002,11
51059491602,51059421101,3
51059491602,51059421103,2
51059491602,51059421300,1
51059491602,51059421400,1
51059491602,51059421500,5
51059491602,51059421600,5
51059491602,51059421900,2
51059491602,51059422000,9
51059491602,51059422102,3
51059491602,51059422302,3
51059491602,51059430101,2
51059491602,51059430102,1
51059491602,51059430201,1
51059491602,51059430202,1
51059491602,51059430400,2
51059491602,51059430600,2
51059491602,51059430700,2
51059491602,51059430801,6
51059491602,51059430802,1
51059491602,51059430902,1
51059491602,51059431001,3
51059491602,51059431002,1
51059491602,51059431500,1
51059491602,51059431801,1
51059491602,51059431900,1
51059491602,51059432000,6
51059491602,51059432201,4
51059491602,51059432702,2
51059491602,51059432800,19
51059491602,51059440100,2
51059491602,51059440201,23
51059491602,51059440202,30
51059491602,51059440502,13
51059491602,51059440600,2
51059491602,51059440800,1
51059491602,51059450100,4
51059491602,51059450200,1
51059491602,51059450400,4
51059491602,51059450601,6
51059491602,51059450602,1
51059491602,51059450701,5
51059491602,51059450702,9
51059491602,51059451400,1
51059491602,51059451501,7
51059491602,51059451502,2
51059491602,51059451900,1
51059491602,51059452000,3
51059491602,51059452101,3
51059491602,51059452400,2
51059491602,51059452501,163
51059491602,51059452502,4
51059491602,51059452600,8
51059491602,51059452700,1
51059491602,51059452801,2
51059491602,51059460100,2
51059491602,51059460400,15
51059491602,51059460501,17
51059491602,51059460502,4
51059491602,51059460600,1
51059491602,51059460702,2
51059491602,51059460800,15
51059491602,51059460900,2
51059491602,51059461000,3
51059491602,51059461100,4
51059491602,51059461201,4
51059491602,51059461202,33
51059491602,51059461500,1
51059491602,51059461601,5
51059491602,51059461602,17
51059491602,51059461700,9
51059491602,51059461802,19
51059491602,51059470100,2
51059491602,51059470400,2
51059491602,51059470500,7
51059491602,51059470600,4
51059491602,51059470700,5
51059491602,51059470900,3
51059491602,51059471201,3
51059491602,51059471202,9
51059491602,51059471301,1
51059491602,51059471401,1
51059491602,51059471402,4
51059491602,51059480100,1
51059491602,51059480201,1
51059491602,51059480202,68
51059491602,51059480203,8
51059491602,51059480300,3
51059491602,51059480401,7
51059491602,51059480402,1
51059491602,51059480503,1
51059491602,51059480504,1
51059491602,51059480505,3
51059491602,51059480801,6
51059491602,51059480802,10
51059491602,51059480901,11
51059491602,51059480902,11
51059491602,51059480903,5
51059491602,51059481101,13
51059491602,51059481102,1
51059491602,51059481103,1
51059491602,51059481104,1
51059491602,51059481105,7
51059491602,51059481106,6
51059491602,51059481201,5
51059491602,51059481202,13
51059491602,51059481400,3
51059491602,51059481701,3
51059491602,51059481702,9
51059491602,51059481900,13
51059491602,51059482202,24
51059491602,51059482203,37
51059491602,51059482301,10
51059491602,51059482400,9
51059491602,51059482501,61
51059491602,51059482503,2
51059491602,51059482601,28
51059491602,51059482602,16
51059491602,51059490101,29
51059491602,51059490103,175
51059491602,51059490501,2
51059491602,51059490502,5
51059491602,51059491102,3
51059491602,51059491201,5
51059491602,51059491202,8
51059491602,51059491302,3
51059491602,51059491303,7
51059491602,51059491401,6
51059491602,51059491501,1
51059491602,51059491502,1
51059491602,51059491601,19
51059491602,51059491602,41
51059491602,51059491701,22
51059491602,51059491702,44
51059491602,51059491703,50
51059491602,51059491704,7
51059491602,51059491705,3
51059491602,51059491801,19
51059491602,51059491802,5
51059491602,51059491803,30
51059491602,51059492000,4
51059491602,51059492201,5
51059491602,51059492500,10
51059491602,51059980100,1
51059491602,51600300100,13
51059491602,51600300200,21
51059491602,51600300300,10
51059491602,51600300400,12
51059491602,51600300500,8
51059491701,51059415500,1
51059491701,51059420600,1
51059491701,51059421001,1
51059491701,51059421002,7
51059491701,51059421101,1
51059491701,51059421500,1
51059491701,51059422000,1
51059491701,51059422302,2
51059491701,51059430400,7
51059491701,51059430600,5
51059491701,51059430700,3
51059491701,51059430801,1
51059491701,51059430802,2
51059491701,51059430902,2
51059491701,51059431001,4
51059491701,51059431300,1
51059491701,51059432000,1
51059491701,51059432201,1
51059491701,51059432202,2
51059491701,51059432300,1
51059491701,51059432500,3
51059491701,51059432800,3
51059491701,51059440100,5
51059491701,51059440201,29
51059491701,51059440202,44
51059491701,51059440300,4
51059491701,51059440502,22
51059491701,51059440600,2
51059491701,51059440800,6
51059491701,51059450100,6
51059491701,51059450300,4
51059491701,51059450400,1
51059491701,51059450601,16
51059491701,51059450602,1
51059491701,51059450701,4
51059491701,51059450702,3
51059491701,51059451300,1
51059491701,51059451501,1
51059491701,51059451502,2
51059491701,51059451601,1
51059491701,51059451800,1
51059491701,51059451900,1
51059491701,51059452000,2
51059491701,51059452101,3
51059491701,51059452200,4
51059491701,51059452501,117
51059491701,51059452600,2
51059491701,51059452801,6
51059491701,51059460100,1
51059491701,51059460400,18
51059491701,51059460501,24
51059491701,51059460502,6
51059491701,51059460702,1
51059491701,51059460800,15
51059491701,51059461000,2
51059491701,51059461100,1
51059491701,51059461201,3
51059491701,51059461202,25
51059491701,51059461500,1
51059491701,51059461601,18
51059491701,51059461602,20
51059491701,51059461700,3
51059491701,51059461802,20
51059491701,51059461901,3
51059491701,51059470300,1
51059491701,51059470400,3
51059491701,51059470500,3
51059491701,51059470600,2
51059491701,51059470700,5
51059491701,51059471100,2
51059491701,51059471201,2
51059491701,51059471202,18
51059491701,51059471301,5
51059491701,51059471402,3
51059491701,51059480202,100
51059491701,51059480203,11
51059491701,51059480300,7
51059491701,51059480503,1
51059491701,51059480504,1
51059491701,51059480802,7
51059491701,51059480901,5
51059491701,51059480902,28
51059491701,51059480903,9
51059491701,51059481101,20
51059491701,51059481104,1
51059491701,51059481106,2
51059491701,51059481201,9
51059491701,51059481202,27
51059491701,51059481400,1
51059491701,51059481702,1
51059491701,51059481900,23
51059491701,51059482202,24
51059491701,51059482203,34
51059491701,51059482301,11
51059491701,51059482302,2
51059491701,51059482400,18
51059491701,51059482501,49
51059491701,51059482503,1
51059491701,51059482504,2
51059491701,51059482601,1
51059491701,51059482602,22
51059491701,51059490101,22
51059491701,51059490103,41
51059491701,51059490501,4
51059491701,51059490502,2
51059491701,51059491201,5
51059491701,51059491202,5
51059491701,51059491301,1
51059491701,51059491302,2
51059491701,51059491303,2
51059491701,51059491401,4
51059491701,51059491405,1
51059491701,51059491502,2
51059491701,51059491601,3
51059491701,51059491701,79
51059491701,51059491702,43
51059491701,51059491703,35
51059491701,51059491704,4
51059491701,51059491705,1
51059491701,51059491801,6
51059491701,51059491802,8
51059491701,51059491803,4
51059491701,51059492100,2
51059491701,51059492202,1
51059491701,51059980100,1
51059491701,51600300100,13
51059491701,51600300200,16
51059491701,51600300300,7
51059491701,51600300400,5
51059491701,51600300500,5
51059491702,51059415100,3
51059491702,51059415200,1
51059491702,51059415300,2
51059491702,51059415500,6
51059491702,51059415600,1
51059491702,51059415800,1
51059491702,51059416200,2
51059491702,51059420100,4
51059491702,51059420203,1
51059491702,51059420502,1
51059491702,51059420700,1
51059491702,51059420800,2
51059491702,51059421001,7
51059491702,51059421002,15
51059491702,51059421101,2
51059491702,51059421103,6
51059491702,51059421400,3
51059491702,51059421500,5
51059491702,51059421900,2
51059491702,51059422000,8
51059491702,51059422102,1
51059491702,51059422201,2
51059491702,51059422302,7
51059491702,51059422402,2
51059491702,51059422403,1
51059491702,51059430101,1
51059491702,51059430102,1
51059491702,51059430202,2
51059491702,51059430400,6
51059491702,51059430600,1
51059491702,51059430700,1
51059491702,51059430801,1
51059491702,51059430901,4
51059491702,51059430902,2
51059491702,51059431001,4
51059491702,51059431300,1
51059491702,51059431600,5
51059491702,51059432000,4
51059491702,51059432300,1
51059491702,51059432702,1
51059491702,51059432800,13
51059491702,51059440100,12
51059491702,51059440201,65
51059491702,51059440202,58
51059491702,51059440300,1
51059491702,51059440501,2
51059491702,51059440502,38
51059491702,51059440600,9
51059491702,51059440701,1
51059491702,51059440800,7
51059491702,51059450100,5
51059491702,51059450601,9
51059491702,51059450701,21
51059491702,51059450702,2
51059491702,51059451200,1
51059491702,51059451400,1
51059491702,51059451501,11
51059491702,51059451502,5
51059491702,51059451601,2
51059491702,51059451900,1
51059491702,51059452000,6
51059491702,51059452101,7
51059491702,51059452200,2
51059491702,51059452302,3
51059491702,51059452400,2
51059491702,51059452501,157
51059491702,51059452502,3
51059491702,51059452600,7
51059491702,51059452700,1
51059491702,51059452801,6
51059491702,51059460200,4
51059491702,51059460400,28
51059491702,51059460501,35
51059491702,51059460502,6
51059491702,51059460701,1
51059491702,51059460702,4
51059491702,51059460800,13
51059491702,51059460900,10
51059491702,51059461000,12
51059491702,51059461100,4
51059491702,51059461201,4
51059491702,51059461202,43
51059491702,51059461601,23
51059491702,51059461602,25
51059491702,51059461700,4
51059491702,51059461802,26
51059491702,51059461901,1
51059491702,51059470300,4
51059491702,51059470400,2
51059491702,51059470500,10
51059491702,51059470600,6
51059491702,51059470700,7
51059491702,51059470800,1
51059491702,51059470900,1
51059491702,51059471100,1
51059491702,51059471201,6
51059491702,51059471202,24
51059491702,51059471301,7
51059491702,51059471304,1
51059491702,51059471402,2
51059491702,51059480100,2
51059491702,51059480201,1
51059491702,51059480202,159
51059491702,51059480203,17
51059491702,51059480300,12
51059491702,51059480401,8
51059491702,51059480504,2
51059491702,51059480505,3
51059491702,51059480801,1
51059491702,51059480802,3
51059491702,51059480901,5
51059491702,51059480902,27
51059491702,51059480903,21
51059491702,51059481000,10
51059491702,51059481101,10
51059491702,51059481103,3
51059491702,51059481105,3
51059491702,51059481106,1
51059491702,51059481202,33
51059491702,51059481701,4
51059491702,51059481702,9
51059491702,51059481900,23
51059491702,51059482202,34
51059491702,51059482203,73
51059491702,51059482301,12
51059491702,51059482400,9
51059491702,51059482501,69
51059491702,51059482503,3
51059491702,51059482504,1
51059491702,51059482601,8
51059491702,51059482602,39
51059491702,51059490101,22
51059491702,51059490103,111
51059491702,51059490502,3
51059491702,51059491000,1
51059491702,51059491101,4
51059491702,51059491102,4
51059491702,51059491201,1
51059491702,51059491202,7
51059491702,51059491301,4
51059491702,51059491302,2
51059491702,51059491303,18
51059491702,51059491401,6
51059491702,51059491405,2
51059491702,51059491501,1
51059491702,51059491502,6
51059491702,51059491601,11
51059491702,51059491701,62
51059491702,51059491702,106
51059491702,51059491703,76
51059491702,51059491704,6
51059491702,51059491705,2
51059491702,51059491801,24
51059491702,51059491802,6
51059491702,51059491803,5
51059491702,51059492000,2
51059491702,51059492100,1
51059491702,51059492201,2
51059491702,51059492202,3
51059491702,51059492500,4
51059491702,51059980100,6
51059491702,51600300100,32
51059491702,51600300200,40
51059491702,51600300300,24
51059491702,51600300400,13
51059491702,51600300500,6
51059491703,51059415300,1
51059491703,51059415401,1
51059491703,51059416200,1
51059491703,51059416300,1
51059491703,51059420503,3
51059491703,51059420600,1
51059491703,51059421001,7
51059491703,51059421002,8
51059491703,51059421101,1
51059491703,51059421103,2
51059491703,51059421400,2
51059491703,51059421500,2
51059491703,51059421900,3
51059491703,51059422000,3
51059491703,51059422102,4
51059491703,51059422202,5
51059491703,51059422302,3
51059491703,51059422402,1
51059491703,51059422403,1
51059491703,51059430101,2
51059491703,51059430400,2
51059491703,51059430801,3
51059491703,51059431001,1
51059491703,51059431600,9
51059491703,51059431801,1
51059491703,51059432000,1
51059491703,51059432100,1
51059491703,51059432201,5
51059491703,51059432701,1
51059491703,51059432800,7
51059491703,51059440100,6
51059491703,51059440201,29
51059491703,51059440202,28
51059491703,51059440501,7
51059491703,51059440502,30
51059491703,51059440600,6
51059491703,51059440800,3
51059491703,51059450100,10
51059491703,51059450300,2
51059491703,51059450400,2
51059491703,51059450601,22
51059491703,51059450701,8
51059491703,51059450702,9
51059491703,51059451300,1
51059491703,51059451501,1
51059491703,51059451502,2
51059491703,51059452000,4
51059491703,51059452101,7
51059491703,51059452102,1
51059491703,51059452200,5
51059491703,51059452302,1
51059491703,51059452501,126
51059491703,51059452600,1
51059491703,51059452801,2
51059491703,51059460400,14
51059491703,51059460501,30
51059491703,51059460502,5
51059491703,51059460702,4
51059491703,51059460800,14
51059491703,51059460900,1
51059491703,51059461000,5
51059491703,51059461100,1
51059491703,51059461201,6
51059491703,51059461202,39
51059491703,51059461601,8
51059491703,51059461602,8
51059491703,51059461700,8
51059491703,51059461802,14
51059491703,51059470100,1
51059491703,51059470400,8
51059491703,51059470500,5
51059491703,51059470600,6
51059491703,51059470700,1
51059491703,51059470900,4
51059491703,51059471201,4
51059491703,51059471202,26
51059491703,51059471301,3
51059491703,51059480202,101
51059491703,51059480203,6
51059491703,51059480300,7
51059491703,51059480501,1
51059491703,51059480504,4
51059491703,51059480505,1
51059491703,51059480801,1
51059491703,51059480802,3
51059491703,51059480901,1
51059491703,51059480902,12
51059491703,51059480903,11
51059491703,51059481101,11
51059491703,51059481102,1
51059491703,51059481103,1
51059491703,51059481201,7
51059491703,51059481202,27
51059491703,51059481702,9
51059491703,51059481900,12
51059491703,51059482202,17
51059491703,51059482203,42
51059491703,51059482301,15
51059491703,51059482400,11
51059491703,51059482501,52
51059491703,51059482503,5
51059491703,51059482601,6
51059491703,51059482602,16
51059491703,51059490101,15
51059491703,51059490103,63
51059491703,51059490501,2
51059491703,51059490502,3
51059491703,51059491102,2
51059491703,51059491202,6
51059491703,51059491301,1
51059491703,51059491302,2
51059491703,51059491303,4
51059491703,51059491401,5
51059491703,51059491502,2
51059491703,51059491601,5
51059491703,51059491701,27
51059491703,51059491702,41
51059491703,51059491703,80
51059491703,51059491704,2
51059491703,51059491705,1
51059491703,51059491801,4
51059491703,51059491802,4
51059491703,51059491803,2
51059491703,51059492000,2
51059491703,51059492100,2
51059491703,51059492201,1
51059491703,51059492500,2
51059491703,51059980200,1
51059491703,51600300100,32
51059491703,51600300200,40
51059491703,51600300300,14
51059491703,51600300400,16
51059491703,51600300500,19
51059491704,51059415100,2
51059491704,51059415500,6
51059491704,51059415800,5
51059491704,51059416100,1
51059491704,51059420201,1
51059491704,51059420203,1
51059491704,51059420400,2
51059491704,51059420503,2
51059491704,51059421001,7
51059491704,51059421002,8
51059491704,51059421400,3
51059491704,51059421800,2
51059491704,51059422000,9
51059491704,51059422101,6
51059491704,51059422102,5
51059491704,51059422202,1
51059491704,51059422302,9
51059491704,51059422402,2
51059491704,51059430101,5
51059491704,51059430102,1
51059491704,51059430400,1
51059491704,51059430600,2
51059491704,51059430700,2
51059491704,51059430801,1
51059491704,51059430901,3
51059491704,51059431001,1
51059491704,51059431300,1
51059491704,51059431600,2
51059491704,51059431801,1
51059491704,51059431802,2
51059491704,51059432000,6
51059491704,51059432100,3
51059491704,51059432202,2
51059491704,51059432300,1
51059491704,51059432600,1
51059491704,51059432800,4
51059491704,51059440100,1
51059491704,51059440201,37
51059491704,51059440202,44
51059491704,51059440502,39
51059491704,51059440600,3
51059491704,51059440800,8
51059491704,51059450100,4
51059491704,51059450300,2
51059491704,51059450400,7
51059491704,51059450500,1
51059491704,51059450601,13
51059491704,51059450701,15
51059491704,51059450702,4
51059491704,51059450800,3
51059491704,51059451400,1
51059491704,51059451501,7
51059491704,51059451502,2
51059491704,51059451601,2
51059491704,51059451900,5
51059491704,51059452000,6
51059491704,51059452101,2
51059491704,51059452102,5
51059491704,51059452200,10
51059491704,51059452301,1
51059491704,51059452501,158
51059491704,51059452502,1
51059491704,51059452600,1
51059491704,51059452700,1
51059491704,51059452801,6
51059491704,51059460400,19
51059491704,51059460501,20
51059491704,51059460502,9
51059491704,51059460701,4
51059491704,51059460702,1
51059491704,51059460800,21
51059491704,51059460900,3
51059491704,51059461000,1
51059491704,51059461100,7
51059491704,51059461201,3
51059491704,51059461202,36
51059491704,51059461601,18
51059491704,51059461602,28
51059491704,51059461700,5
51059491704,51059461802,5
51059491704,51059470100,1
51059491704,51059470300,2
51059491704,51059470400,6
51059491704,51059470500,4
51059491704,51059470600,1
51059491704,51059470700,3
51059491704,51059471100,6
51059491704,51059471201,1
51059491704,51059471202,13
51059491704,51059471301,6
51059491704,51059471303,3
51059491704,51059480100,1
51059491704,51059480202,100
51059491704,51059480203,12
51059491704,51059480300,10
51059491704,51059480401,1
51059491704,51059480504,1
51059491704,51059480801,2
51059491704,51059480802,3
51059491704,51059480901,1
51059491704,51059480902,23
51059491704,51059480903,5
51059491704,51059481101,14
51059491704,51059481103,4
51059491704,51059481104,1
51059491704,51059481201,2
51059491704,51059481202,26
51059491704,51059481400,3
51059491704,51059481702,10
51059491704,51059481900,27
51059491704,51059482002,1
51059491704,51059482201,1
51059491704,51059482202,19
51059491704,51059482203,60
51059491704,51059482301,14
51059491704,51059482400,16
51059491704,51059482501,41
51059491704,51059482503,2
51059491704,51059482601,4
51059491704,51059482602,12
51059491704,51059490101,18
51059491704,51059490103,76
51059491704,51059490501,2
51059491704,51059490502,1
51059491704,51059491201,5
51059491704,51059491202,15
51059491704,51059491301,4
51059491704,51059491303,4
51059491704,51059491401,13
51059491704,51059491403,2
51059491704,51059491404,4
51059491704,51059491502,1
51059491704,51059491601,3
51059491704,51059491602,1
51059491704,51059491701,18
51059491704,51059491702,43
51059491704,51059491703,69
51059491704,51059491704,40
51059491704,51059491801,6
51059491704,51059491802,5
51059491704,51059491803,3
51059491704,51059492000,1
51059491704,51059492100,2
51059491704,51059980100,6
51059491704,51600300100,20
51059491704,51600300200,14
51059491704,51600300300,28
51059491704,51600300400,16
51059491704,51600300500,6
51059491705,51059415200,1
51059491705,51059415401,2
51059491705,51059415500,3
51059491705,51059415900,1
51059491705,51059416200,2
51059491705,51059416300,1
51059491705,51059420100,6
51059491705,51059420300,1
51059491705,51059420503,1
51059491705,51059420600,2
51059491705,51059421001,3
51059491705,51059421002,4
51059491705,51059421101,1
51059491705,51059421103,1
51059491705,51059421400,2
51059491705,51059421500,1
51059491705,51059421600,1
51059491705,51059422000,3
51059491705,51059422102,1
51059491705,51059422202,1
51059491705,51059422302,4
51059491705,51059422402,1
51059491705,51059430202,1
51059491705,51059430400,1
51059491705,51059430700,2
51059491705,51059430801,3
51059491705,51059430901,2
51059491705,51059431002,1
51059491705,51059431801,2
51059491705,51059432000,7
51059491705,51059432201,1
51059491705,51059432800,7
51059491705,51059440201,33
51059491705,51059440202,17
51059491705,51059440502,7
51059491705,51059440600,4
51059491705,51059440800,1
51059491705,51059450100,2
51059491705,51059450200,2
51059491705,51059450300,1
51059491705,51059450400,1
51059491705,51059450601,7
51059491705,51059450602,2
51059491705,51059450701,4
51059491705,51059450702,3
51059491705,51059450800,4
51059491705,51059451200,1
51059491705,51059451300,1
51059491705,51059451501,2
51059491705,51059451502,4
51059491705,51059451601,1
51059491705,51059451900,2
51059491705,51059452000,4
51059491705,51059452101,1
51059491705,51059452501,61
51059491705,51059452600,2
51059491705,51059452801,5
51059491705,51059452802,1
51059491705,51059460400,6
51059491705,51059460501,25
51059491705,51059460502,2
51059491705,51059460800,3
51059491705,51059461000,1
51059491705,51059461100,2
51059491705,51059461202,25
51059491705,51059461601,2
51059491705,51059461602,15
51059491705,51059461700,2
51059491705,51059461802,4
51059491705,51059461901,1
51059491705,51059471100,1
51059491705,51059471201,7
51059491705,51059471202,8
51059491705,51059480202,79
51059491705,51059480203,6
51059491705,51059480300,1
51059491705,51059480401,2
51059491705,51059480505,1
51059491705,51059480802,6
51059491705,51059480901,4
51059491705,51059480902,7
51059491705,51059480903,5
51059491705,51059481101,10
51059491705,51059481106,1
51059491705,51059481201,5
51059491705,51059481202,2
51059491705,51059481500,3
51059491705,51059481600,1
51059491705,51059481702,2
51059491705,51059481900,10
51059491705,51059482202,9
51059491705,51059482203,24
51059491705,51059482301,4
51059491705,51059482303,1
51059491705,51059482400,3
51059491705,51059482501,59
51059491705,51059482503,1
51059491705,51059482504,1
51059491705,51059482601,3
51059491705,51059482602,10
51059491705,51059490101,9
51059491705,51059490103,32
51059491705,51059490502,7
51059491705,51059491103,2
51059491705,51059491202,4
51059491705,51059491302,1
51059491705,51059491303,7
51059491705,51059491401,8
51059491705,51059491405,1
51059491705,51059491501,1
51059491705,51059491502,1
51059491705,51059491601,3
51059491705,51059491701,17
51059491705,51059491702,14
51059491705,51059491703,29
51059491705,51059491704,6
51059491705,51059491705,45
51059491705,51059491801,11
51059491705,51059491802,3
51059491705,51059491803,4
51059491705,51059492000,5
51059491705,51059492201,1
51059491705,51059492300,1
51059491705,51600300100,4
51059491705,51600300200,7
51059491705,51600300300,3
51059491705,51600300400,7
51059491705,51600300500,2
51059491801,51059415300,1
51059491801,51059420600,3
51059491801,51059420700,1
51059491801,51059421001,1
51059491801,51059421002,1
51059491801,51059421102,2
51059491801,51059421103,4
51059491801,51059421400,1
51059491801,51059421500,2
51059491801,51059421800,1
51059491801,51059422000,4
51059491801,51059422101,3
51059491801,51059422102,1
51059491801,51059422202,1
51059491801,51059422302,1
51059491801,51059430101,3
51059491801,51059430201,1
51059491801,51059430400,4
51059491801,51059430600,2
51059491801,51059430902,1
51059491801,51059431802,4
51059491801,51059432300,1
51059491801,51059432402,1
51059491801,51059432701,1
51059491801,51059432800,6
51059491801,51059440100,2
51059491801,51059440201,18
51059491801,51059440202,15
51059491801,51059440502,23
51059491801,51059440600,1
51059491801,51059440800,3
51059491801,51059450100,6
51059491801,51059450300,3
51059491801,51059450400,2
51059491801,51059450500,2
51059491801,51059450601,1
51059491801,51059450702,2
51059491801,51059450800,1
51059491801,51059451501,1
51059491801,51059451502,4
51059491801,51059451800,1
